time,level,spatial_ref,no2_conc,o3_conc,co_conc,no_conc,so2_conc
2022-01-12 22:00:00,0.0,0.0,4.293678,60.595795,181.07774,0.08058324,1.3592976
2022-01-12 23:00:00,0.0,0.0,4.0598845,60.51255,179.57428,0.06450466,1.3370405
2022-01-13 00:00:00,0.0,0.0,3.819159,60.408245,178.21085,0.050929263,1.305185
2022-01-13 01:00:00,0.0,0.0,3.5987878,60.392048,176.65976,0.038490403,1.2926118
2022-01-13 02:00:00,0.0,0.0,3.4263396,60.38849,175.55528,0.031708345,1.2828335
2022-01-13 03:00:00,0.0,0.0,3.2974048,60.302994,174.57152,0.027859135,1.2693359
2022-01-13 04:00:00,0.0,0.0,3.2667189,60.254284,173.78697,0.028285861,1.272121
2022-01-13 05:00:00,0.0,0.0,3.3609192,60.064217,173.95052,0.039402194,1.3016192
2022-01-13 06:00:00,0.0,0.0,3.5733776,59.871918,174.2091,0.083357684,1.3367463
2022-01-13 07:00:00,0.0,0.0,3.835759,59.84548,174.50885,0.19588514,1.3644339
2022-01-13 08:00:00,0.0,0.0,3.899643,60.126987,173.84717,0.37854058,1.3839768
2022-01-13 09:00:00,0.0,0.0,3.685667,60.909294,172.523,0.5878296,1.3794845
2022-01-13 10:00:00,0.0,0.0,3.431962,62.190403,171.37512,0.7097131,1.3737838
2022-01-13 11:00:00,0.0,0.0,3.2903116,63.365734,170.07957,0.72453743,1.3536807
2022-01-13 12:00:00,0.0,0.0,3.2526207,64.40455,169.25386,0.68444633,1.3355455
2022-01-13 13:00:00,0.0,0.0,3.3544996,65.23982,168.75237,0.58629036,1.3212975
2022-01-13 14:00:00,0.0,0.0,3.5919209,65.62391,168.74959,0.467673,1.3071684
2022-01-13 15:00:00,0.0,0.0,3.9339223,65.56522,169.7299,0.3239599,1.3042873
2022-01-13 16:00:00,0.0,0.0,4.373366,64.97301,171.7894,0.1833352,1.2996683
2022-01-13 17:00:00,0.0,0.0,4.735196,64.21857,174.513,0.1258687,1.3040173
2022-01-13 18:00:00,0.0,0.0,4.852294,63.407715,176.41101,0.1268118,1.3024366
2022-01-13 19:00:00,0.0,0.0,4.7845454,62.987476,177.81297,0.12996446,1.3042473
2022-01-13 20:00:00,0.0,0.0,4.6101513,62.7376,178.39331,0.123279415,1.2962675
2022-01-13 21:00:00,0.0,0.0,4.3748455,62.691578,178.33948,0.115297794,1.269514
2022-01-13 22:00:00,0.0,0.0,4.1184464,62.62798,177.89485,0.103964396,1.2384223
2022-01-13 23:00:00,0.0,0.0,3.8390243,62.58596,176.44017,0.08800538,1.2025123
2022-01-14 00:00:00,0.0,0.0,3.583435,62.665855,174.9676,0.069947235,1.1703693
2022-01-14 01:00:00,0.0,0.0,3.35593,62.70779,173.80115,0.059254516,1.1610469
2022-01-14 02:00:00,0.0,0.0,3.1663983,62.56883,172.9652,0.05228664,1.1387603
2022-01-14 03:00:00,0.0,0.0,3.021393,62.582108,172.14522,0.04742542,1.11661
2022-01-14 04:00:00,0.0,0.0,2.9582915,62.432964,171.64522,0.04447271,1.1165229
2022-01-14 05:00:00,0.0,0.0,3.0254145,62.273006,171.61253,0.050462853,1.1286006
2022-01-14 06:00:00,0.0,0.0,3.2494357,62.01749,172.2531,0.0892571,1.1498932
2022-01-14 07:00:00,0.0,0.0,3.5381315,61.891518,172.07553,0.18359953,1.1755261
2022-01-14 08:00:00,0.0,0.0,3.694216,62.05406,172.075,0.37157407,1.179531
2022-01-14 09:00:00,0.0,0.0,3.5279813,62.695156,170.92178,0.62247217,1.1697911
2022-01-14 10:00:00,0.0,0.0,3.2990983,63.787033,169.70517,0.77501124,1.1583519
2022-01-14 11:00:00,0.0,0.0,3.128898,64.876656,168.188,0.80828136,1.1308275
2022-01-14 12:00:00,0.0,0.0,3.0407288,65.83877,167.02522,0.7756438,1.1130632
2022-01-14 13:00:00,0.0,0.0,3.1262465,66.60621,166.84178,0.69632286,1.1074935
2022-01-14 14:00:00,0.0,0.0,3.3453808,66.93529,166.87675,0.5807102,1.1131955
2022-01-14 15:00:00,0.0,0.0,3.7185693,66.70629,167.86139,0.4222923,1.1194615
2022-01-14 16:00:00,0.0,0.0,4.199756,65.91075,170.16566,0.2613856,1.1283847
2022-01-14 17:00:00,0.0,0.0,4.6155415,64.839874,172.86746,0.19576003,1.1485214
2022-01-14 18:00:00,0.0,0.0,4.7927446,63.838177,174.5885,0.21157151,1.1746489
2022-01-14 19:00:00,0.0,0.0,4.7588916,63.11083,175.74153,0.22398868,1.1964384
2022-01-14 20:00:00,0.0,0.0,4.6024704,62.678604,176.32468,0.21801603,1.1987091
2022-01-14 21:00:00,0.0,0.0,4.3622575,62.439674,176.16957,0.20396982,1.1877565
2022-01-14 22:00:00,0.0,0.0,4.101546,62.26606,175.84358,0.18572938,1.1586944
2022-01-14 23:00:00,0.0,0.0,3.8367283,62.175034,174.4203,0.16392228,1.1294954
2022-01-15 00:00:00,0.0,0.0,3.6105416,62.040157,173.20758,0.1401607,1.1008952
2022-01-15 01:00:00,0.0,0.0,3.4105513,61.974144,172.10435,0.11296895,1.0849668
2022-01-15 02:00:00,0.0,0.0,3.2486413,61.856354,171.42535,0.09731975,1.0732223
2022-01-15 03:00:00,0.0,0.0,3.1175792,61.76604,170.13467,0.08456541,1.0595242
2022-01-15 04:00:00,0.0,0.0,3.0148058,61.710182,169.70848,0.07439716,1.0630889
2022-01-15 05:00:00,0.0,0.0,3.0056252,61.635033,169.60962,0.0717234,1.0763346
2022-01-15 06:00:00,0.0,0.0,3.075543,61.509007,169.8322,0.09524846,1.1019677
2022-01-15 07:00:00,0.0,0.0,3.1968484,61.51135,169.89148,0.16021755,1.1166009
2022-01-15 08:00:00,0.0,0.0,3.209197,61.59932,169.59187,0.30227387,1.1292746
2022-01-15 09:00:00,0.0,0.0,3.0834522,62.231026,168.80782,0.5088152,1.1278816
2022-01-15 10:00:00,0.0,0.0,2.9152088,63.409782,167.26027,0.6547264,1.110024
2022-01-15 11:00:00,0.0,0.0,2.808448,64.737724,166.43277,0.6839324,1.0935221
2022-01-15 12:00:00,0.0,0.0,2.751681,65.94606,165.63359,0.6503796,1.0786434
2022-01-15 13:00:00,0.0,0.0,2.7777624,66.87589,165.0811,0.56989366,1.0709983
2022-01-15 14:00:00,0.0,0.0,2.9479132,67.35034,165.6122,0.45879474,1.0810688
2022-01-15 15:00:00,0.0,0.0,3.2671318,67.18458,166.66824,0.312285,1.0902649
2022-01-15 16:00:00,0.0,0.0,3.7170463,66.36634,169.5888,0.16791542,1.1077844
2022-01-15 17:00:00,0.0,0.0,4.1307263,65.25733,172.60649,0.09150176,1.1412979
2022-01-15 18:00:00,0.0,0.0,4.3712397,64.107124,176.05997,0.08884305,1.164233
2022-01-15 19:00:00,0.0,0.0,4.424832,63.173565,177.66307,0.09421385,1.1889361
2022-01-15 20:00:00,0.0,0.0,4.343683,62.721436,179.1549,0.09227742,1.1878517
2022-01-15 21:00:00,0.0,0.0,4.167897,62.37276,179.37471,0.085069865,1.1714859
2022-01-15 22:00:00,0.0,0.0,3.9616377,62.21538,179.44539,0.07203265,1.1456033
2022-01-15 23:00:00,0.0,0.0,3.7479324,61.957794,179.06874,0.05622849,1.1030064
2022-01-16 00:00:00,0.0,0.0,3.5523653,61.717278,178.00282,0.044569258,1.0749118
2022-01-16 01:00:00,0.0,0.0,3.354412,61.534325,176.80443,0.03556943,1.0588794
2022-01-16 02:00:00,0.0,0.0,3.1887197,61.439995,176.23167,0.027263127,1.0406896
2022-01-16 03:00:00,0.0,0.0,3.0627007,61.43107,175.81258,0.020189224,1.0322841
2022-01-16 04:00:00,0.0,0.0,2.9578993,61.413754,175.00046,0.016680518,1.0413752
2022-01-16 05:00:00,0.0,0.0,2.8971772,61.4077,174.86177,0.021156838,1.0614744
2022-01-16 06:00:00,0.0,0.0,2.9046228,61.396286,174.51588,0.0452887,1.0873225
2022-01-16 07:00:00,0.0,0.0,2.9312732,61.42415,174.52728,0.10876523,1.0954596
2022-01-16 08:00:00,0.0,0.0,2.8403838,61.785305,173.9488,0.23270565,1.1010624
2022-01-16 09:00:00,0.0,0.0,2.6882424,62.528774,173.029,0.38727313,1.1053408
2022-01-16 10:00:00,0.0,0.0,2.5612793,63.866013,171.60092,0.47768363,1.1092772
2022-01-16 11:00:00,0.0,0.0,2.476528,65.21294,170.25636,0.4847686,1.1068516
2022-01-16 12:00:00,0.0,0.0,2.4484143,66.44627,169.26726,0.4475145,1.0963873
2022-01-16 13:00:00,0.0,0.0,2.5021467,67.4319,168.9326,0.37234306,1.1038074
2022-01-16 14:00:00,0.0,0.0,2.6525717,67.926384,169.17874,0.27670816,1.111397
2022-01-16 15:00:00,0.0,0.0,2.9051564,67.80273,170.27507,0.15897706,1.1140637
2022-01-16 16:00:00,0.0,0.0,3.2000654,67.15426,172.5022,0.06521511,1.125541
2022-01-16 17:00:00,0.0,0.0,3.5100253,66.21394,175.03621,0.02855701,1.1446308
2022-01-16 18:00:00,0.0,0.0,3.7115366,65.03635,177.00014,0.02201897,1.1595213
2022-01-16 19:00:00,0.0,0.0,3.7685018,64.210106,178.0913,0.022523893,1.1814129
2022-01-16 20:00:00,0.0,0.0,3.6991138,63.77978,178.78871,0.02108243,1.1899099
2022-01-16 21:00:00,0.0,0.0,3.5594625,63.507362,178.6042,0.019327365,1.1774571
2022-01-16 22:00:00,0.0,0.0,3.3600037,63.290947,177.34175,0.0153579,1.1487486
2022-01-16 23:00:00,0.0,0.0,3.1424074,63.16385,176.49025,0.011830253,1.1258587
2022-01-17 00:00:00,0.0,0.0,2.9320462,63.032852,175.30379,0.0096371,1.1079503
2022-01-17 01:00:00,0.0,0.0,2.730315,63.06134,174.20448,0.007609137,1.1026949
2022-01-17 02:00:00,0.0,0.0,2.5802538,63.04055,173.13667,0.0069839796,1.0918484
2022-01-17 03:00:00,0.0,0.0,2.4770467,62.982502,172.8102,0.006643867,1.0943218
2022-01-17 04:00:00,0.0,0.0,2.4687974,62.77893,172.63327,0.008647302,1.1147463
2022-01-17 05:00:00,0.0,0.0,2.5877767,62.641056,172.23732,0.018900564,1.1536623
2022-01-17 06:00:00,0.0,0.0,2.8581996,62.407986,172.22766,0.06597322,1.1882046
2022-01-17 07:00:00,0.0,0.0,3.1791835,62.29385,172.29974,0.15402138,1.2083776
2022-01-17 08:00:00,0.0,0.0,3.3130903,62.301407,171.38994,0.27228794,1.1985964
2022-01-17 09:00:00,0.0,0.0,3.2107978,62.938183,169.92424,0.41400436,1.190515
2022-01-17 10:00:00,0.0,0.0,2.9579492,64.1272,168.9757,0.49525207,1.1760424
2022-01-17 11:00:00,0.0,0.0,2.7529001,65.49485,167.24672,0.494606,1.1652981
2022-01-17 12:00:00,0.0,0.0,2.6420984,66.813545,165.9791,0.45742512,1.1497046
2022-01-17 13:00:00,0.0,0.0,2.642388,67.86067,165.36061,0.3945785,1.1375301
2022-01-17 14:00:00,0.0,0.0,2.7862082,68.35839,165.30695,0.30701563,1.14901
2022-01-17 15:00:00,0.0,0.0,3.0594985,68.37392,165.71603,0.2018199,1.1733459
2022-01-17 16:00:00,0.0,0.0,3.4390361,67.7657,167.51874,0.11110926,1.1997311
2022-01-17 17:00:00,0.0,0.0,3.833472,66.839195,169.24579,0.056396984,1.2417823
2022-01-17 18:00:00,0.0,0.0,4.0648427,65.955025,170.96239,0.05255006,1.2818832
2022-01-17 19:00:00,0.0,0.0,4.0576425,65.19642,171.09818,0.05740639,1.300367
2022-01-17 20:00:00,0.0,0.0,3.9156995,64.81549,171.34653,0.057574976,1.3005253
2022-01-17 21:00:00,0.0,0.0,3.3899074,64.686,170.7135,0.05482059,1.2733634
2022-01-17 22:00:00,0.0,0.0,3.4720595,64.55364,170.56274,0.050364975,1.2350615
2022-01-17 23:00:00,0.0,0.0,3.202918,64.517944,169.5068,0.04373002,1.184639
2022-01-18 00:00:00,0.0,0.0,2.9794564,64.43967,168.02214,0.03706178,1.1472709
2022-01-18 01:00:00,0.0,0.0,2.7869725,64.32523,167.19354,0.032858808,1.1157753
2022-01-18 02:00:00,0.0,0.0,2.6423333,64.26315,165.99529,0.030012978,1.0871009
2022-01-18 03:00:00,0.0,0.0,2.5471814,64.16786,165.0775,0.028426731,1.0768784
2022-01-18 04:00:00,0.0,0.0,2.5394049,63.98661,164.49692,0.029763352,1.0853207
2022-01-18 05:00:00,0.0,0.0,2.6679683,63.705482,164.7722,0.04526721,1.1129286
2022-01-18 06:00:00,0.0,0.0,2.9908397,63.269966,165.14856,0.09281853,1.1363623
2022-01-18 07:00:00,0.0,0.0,3.403749,62.818897,166.14906,0.17041683,1.1623254
2022-01-18 08:00:00,0.0,0.0,3.5923257,62.779305,165.56479,0.300803,1.176601
2022-01-18 09:00:00,0.0,0.0,3.421744,63.34562,164.33374,0.4843978,1.1746216
2022-01-18 10:00:00,0.0,0.0,3.1656125,64.54733,163.05797,0.5936975,1.142965
2022-01-18 11:00:00,0.0,0.0,2.9628224,65.91336,162.02805,0.584646,1.1143835
2022-01-18 12:00:00,0.0,0.0,2.855826,67.1188,161.17781,0.5425264,1.0943741
2022-01-18 13:00:00,0.0,0.0,2.8705525,68.011345,160.74974,0.4651038,1.0831043
2022-01-18 14:00:00,0.0,0.0,3.0375214,68.3743,161.05182,0.3645954,1.0928618
2022-01-18 15:00:00,0.0,0.0,3.3707073,68.26996,162.62877,0.23980878,1.1261672
2022-01-18 16:00:00,0.0,0.0,3.8394754,67.42676,165.25404,0.12817916,1.146549
2022-01-18 17:00:00,0.0,0.0,4.3419843,66.18994,168.4061,0.06872703,1.1831611
2022-01-18 18:00:00,0.0,0.0,4.6132064,64.93981,170.98778,0.056872714,1.2139869
2022-01-18 19:00:00,0.0,0.0,4.6084857,64.091415,172.5179,0.056144737,1.2344455
2022-01-18 20:00:00,0.0,0.0,4.414171,63.7226,173.38542,0.05026025,1.2320322
2022-01-18 21:00:00,0.0,0.0,4.14346,63.55264,173.30942,0.04411664,1.2116716
2022-01-18 22:00:00,0.0,0.0,3.8674579,63.38585,173.32208,0.03896259,1.1784713
2022-01-18 23:00:00,0.0,0.0,3.580275,63.37454,172.4541,0.032514144,1.153576
2022-01-19 00:00:00,0.0,0.0,3.3194213,63.237354,171.4154,0.026856162,1.1285075
2022-01-19 01:00:00,0.0,0.0,3.1050653,63.233913,170.65573,0.023920387,1.1094111
2022-01-19 02:00:00,0.0,0.0,2.9441059,63.131634,170.14072,0.02154724,1.0992432
2022-01-19 03:00:00,0.0,0.0,2.8251328,63.030544,169.2468,0.0197158,1.0938069
2022-01-19 04:00:00,0.0,0.0,2.8100305,62.84432,168.78365,0.019824337,1.1130571
2022-01-19 05:00:00,0.0,0.0,2.9183192,62.538326,169.1682,0.033044197,1.1476109
2022-01-19 06:00:00,0.0,0.0,3.2255447,62.249218,169.50514,0.07267596,1.1849396
2022-01-19 07:00:00,0.0,0.0,3.588897,61.960735,169.89404,0.16710518,1.22323
2022-01-19 08:00:00,0.0,0.0,3.7373571,62.121986,169.69495,0.34100816,1.2503961
2022-01-19 09:00:00,0.0,0.0,3.4715602,62.91185,168.38802,0.51848775,1.2424048
2022-01-19 10:00:00,0.0,0.0,3.195049,64.31004,166.97557,0.58226436,1.220136
2022-01-19 11:00:00,0.0,0.0,3.00745,65.70049,165.61829,0.5678807,1.2097989
2022-01-19 12:00:00,0.0,0.0,2.9368353,66.87966,164.9866,0.5156451,1.2012738
2022-01-19 13:00:00,0.0,0.0,2.9939964,67.810455,164.60878,0.42204067,1.2036425
2022-01-19 14:00:00,0.0,0.0,3.1749241,68.3022,165.32729,0.31078926,1.2109766
2022-01-19 15:00:00,0.0,0.0,3.4812822,68.1266,166.62445,0.18725316,1.2143997
2022-01-19 16:00:00,0.0,0.0,3.8924618,67.393616,168.60822,0.09364905,1.2277182
2022-01-19 17:00:00,0.0,0.0,4.242024,66.44447,171.93864,0.050065335,1.2608521
2022-01-19 18:00:00,0.0,0.0,4.385413,65.4353,174.06435,0.035822246,1.2858245
2022-01-19 19:00:00,0.0,0.0,4.3157325,64.7972,175.69994,0.034995798,1.3134937
2022-01-19 20:00:00,0.0,0.0,4.127455,64.50076,176.22159,0.032639578,1.3259887
2022-01-19 21:00:00,0.0,0.0,3.8602765,64.404854,175.66585,0.029066805,1.3203189
2022-01-19 22:00:00,0.0,0.0,3.6142802,64.33058,175.45143,0.025615634,1.2848136
2022-01-19 23:00:00,0.0,0.0,3.3418164,64.23669,174.59647,0.019627763,1.2664292
2022-01-20 00:00:00,0.0,0.0,3.081777,64.2421,172.92435,0.014496989,1.2487841
2022-01-20 01:00:00,0.0,0.0,2.8703845,64.29306,171.81012,0.011599463,1.2266973
2022-01-20 02:00:00,0.0,0.0,2.6936831,64.306305,170.75107,0.00931964,1.2146401
2022-01-20 03:00:00,0.0,0.0,2.5558987,64.23659,169.83124,0.008385138,1.2160841
2022-01-20 04:00:00,0.0,0.0,2.5147233,64.08104,169.43793,0.009846151,1.2335012
2022-01-20 05:00:00,0.0,0.0,2.5957203,63.890434,169.4201,0.018745096,1.2735159
2022-01-20 06:00:00,0.0,0.0,2.8359137,63.644897,169.69684,0.06365838,1.3013759
2022-01-20 07:00:00,0.0,0.0,3.1281404,63.438076,170.32051,0.16629086,1.3337516
2022-01-20 08:00:00,0.0,0.0,3.2427206,63.49266,169.29198,0.28707898,1.3385761
2022-01-20 09:00:00,0.0,0.0,3.1501179,64.11157,167.42003,0.41482934,1.3227185
2022-01-20 10:00:00,0.0,0.0,2.8501358,65.274536,166.488,0.46900445,1.3039769
2022-01-20 11:00:00,0.0,0.0,2.6447847,66.479965,165.15265,0.45317468,1.2961665
2022-01-20 12:00:00,0.0,0.0,2.5411744,67.76221,164.1557,0.4079404,1.2902024
2022-01-20 13:00:00,0.0,0.0,2.5544133,68.739395,163.89471,0.34434167,1.2792432
2022-01-20 14:00:00,0.0,0.0,2.6900525,69.24887,164.2188,0.2549038,1.2865723
2022-01-20 15:00:00,0.0,0.0,2.9649565,69.18479,165.1667,0.155519,1.2973998
2022-01-20 16:00:00,0.0,0.0,3.2694292,68.60294,167.01733,0.08199401,1.3200315
2022-01-20 17:00:00,0.0,0.0,3.5477731,67.77945,169.00801,0.042706393,1.3624414
2022-01-20 18:00:00,0.0,0.0,3.7222233,66.854256,170.78497,0.028403476,1.4076806
2022-01-20 19:00:00,0.0,0.0,3.7273376,66.16416,170.864,0.025716547,1.444877
2022-01-20 20:00:00,0.0,0.0,3.5993288,65.90473,170.96362,0.022801539,1.4570589
2022-01-20 21:00:00,0.0,0.0,3.4081001,65.794945,170.55057,0.019733995,1.4551674
2022-01-20 22:00:00,0.0,0.0,3.1981382,65.71133,169.72069,0.016383,1.423478
2022-01-20 23:00:00,0.0,0.0,2.9689305,65.607765,168.5277,0.012225183,1.3826541
2022-01-21 00:00:00,0.0,0.0,2.7527964,65.40695,167.13356,0.0095078265,1.3505557
2022-01-21 01:00:00,0.0,0.0,2.5641954,65.37514,166.59996,0.0074368017,1.3200066
2022-01-21 02:00:00,0.0,0.0,2.413052,65.26871,165.02127,0.006429131,1.2857847
2022-01-21 03:00:00,0.0,0.0,2.3280241,65.30784,164.0812,0.006307093,1.2672447
2022-01-21 04:00:00,0.0,0.0,2.326421,65.06602,163.52008,0.0084673595,1.2748414
2022-01-21 05:00:00,0.0,0.0,2.4547794,64.84709,163.45654,0.022898462,1.3079863
2022-01-21 06:00:00,0.0,0.0,2.6765237,64.55498,163.8507,0.072377,1.3422419
2022-01-21 07:00:00,0.0,0.0,2.9898272,64.38361,164.13313,0.14879894,1.3592429
2022-01-21 08:00:00,0.0,0.0,3.1665144,64.42068,163.631,0.24562271,1.3733971
2022-01-21 09:00:00,0.0,0.0,3.0520833,65.09935,162.47757,0.36651835,1.3524467
2022-01-21 10:00:00,0.0,0.0,2.7603333,66.47444,161.22267,0.42280725,1.3159016
2022-01-21 11:00:00,0.0,0.0,2.5419607,67.6251,160.22845,0.41910443,1.2846699
2022-01-21 12:00:00,0.0,0.0,2.4485857,68.75322,159.5857,0.3805839,1.2678498
2022-01-21 13:00:00,0.0,0.0,2.462243,69.648834,159.59688,0.3217659,1.249383
2022-01-21 14:00:00,0.0,0.0,2.6211207,70.074615,160.19452,0.23981066,1.251624
2022-01-21 15:00:00,0.0,0.0,2.8789434,70.0636,161.48419,0.15246037,1.2703162
2022-01-21 16:00:00,0.0,0.0,3.2000356,69.4234,163.26299,0.08398613,1.3003366
2022-01-21 17:00:00,0.0,0.0,3.4875562,68.634735,165.65007,0.0435493,1.3379344
2022-01-21 18:00:00,0.0,0.0,3.6374571,67.75544,167.78477,0.030647717,1.3717302
2022-01-21 19:00:00,0.0,0.0,3.6594954,66.97354,168.91173,0.028254405,1.3867011
2022-01-21 20:00:00,0.0,0.0,3.5192442,66.60323,169.57913,0.025338924,1.3890018
2022-01-21 21:00:00,0.0,0.0,3.3184597,66.38524,169.93622,0.02250302,1.3745178
2022-01-21 22:00:00,0.0,0.0,3.1144671,66.114334,169.6564,0.01844164,1.3501264
2022-01-21 23:00:00,0.0,0.0,2.8948088,65.93385,168.72424,0.013707517,1.3130305
2022-01-22 00:00:00,0.0,0.0,2.7526243,65.772644,167.83646,0.010542984,1.2832824
2022-01-22 01:00:00,0.0,0.0,2.5753884,65.62259,166.92513,0.008202444,1.2597136
2022-01-22 02:00:00,0.0,0.0,2.4279768,65.48631,166.09232,0.0065950165,1.2480327
2022-01-22 03:00:00,0.0,0.0,2.3038392,65.314445,165.29579,0.006135807,1.2415497
2022-01-22 04:00:00,0.0,0.0,2.258985,65.06015,165.0562,0.0068554077,1.2502457
2022-01-22 05:00:00,0.0,0.0,2.2898786,64.83736,164.9445,0.01631285,1.2822908
2022-01-22 06:00:00,0.0,0.0,2.3586438,64.579704,165.10226,0.046609737,1.3153208
2022-01-22 07:00:00,0.0,0.0,2.4846373,64.53845,165.19902,0.09709713,1.3353887
2022-01-22 08:00:00,0.0,0.0,2.5520072,64.70138,164.8145,0.17732506,1.3445904
2022-01-22 09:00:00,0.0,0.0,2.5179412,65.23582,164.18733,0.278088,1.3420105
2022-01-22 10:00:00,0.0,0.0,2.3917382,66.32472,163.09755,0.3427018,1.3155082
2022-01-22 11:00:00,0.0,0.0,2.3124726,67.336655,162.0691,0.3532244,1.2892003
2022-01-22 12:00:00,0.0,0.0,2.272757,68.23878,161.52756,0.32853025,1.262205
2022-01-22 13:00:00,0.0,0.0,2.3213122,69.053474,161.49428,0.2779491,1.2502179
2022-01-22 14:00:00,0.0,0.0,2.4628372,69.42953,162.33672,0.20504612,1.2513224
2022-01-22 15:00:00,0.0,0.0,2.682402,69.30434,163.23628,0.12722047,1.2669911
2022-01-22 16:00:00,0.0,0.0,2.9416952,68.68251,165.43755,0.06558146,1.2879597
2022-01-22 17:00:00,0.0,0.0,3.2469685,67.74725,168.09012,0.032224655,1.3243787
2022-01-22 18:00:00,0.0,0.0,3.498462,66.64741,170.45041,0.0237589,1.3572664
2022-01-22 19:00:00,0.0,0.0,3.5897627,65.7857,172.02931,0.024482815,1.3879261
2022-01-22 20:00:00,0.0,0.0,3.5228014,65.14697,172.7856,0.023662258,1.3976154
2022-01-22 21:00:00,0.0,0.0,3.4141097,64.744835,173.29062,0.021635221,1.394926
2022-01-22 22:00:00,0.0,0.0,3.236747,64.384285,173.31656,0.018161418,1.3706187
2022-01-22 23:00:00,0.0,0.0,3.0747347,64.03737,172.48782,0.014463193,1.3351642
2022-01-23 00:00:00,0.0,0.0,2.9145684,63.80388,171.70221,0.012268139,1.3059347
2022-01-23 01:00:00,0.0,0.0,2.7572844,63.64449,170.61346,0.010750583,1.2972248
2022-01-23 02:00:00,0.0,0.0,2.6225483,63.40249,169.73355,0.01016276,1.2874267
2022-01-23 03:00:00,0.0,0.0,2.506987,63.234135,169.23189,0.009842972,1.2821106
2022-01-23 04:00:00,0.0,0.0,2.4479837,63.07077,169.36218,0.012848908,1.3038727
2022-01-23 05:00:00,0.0,0.0,2.4394937,62.892197,169.44254,0.027668077,1.325086
2022-01-23 06:00:00,0.0,0.0,2.4857752,62.819035,169.64731,0.059190236,1.3545727
2022-01-23 07:00:00,0.0,0.0,2.5529795,62.8546,169.35498,0.117015004,1.4067253
2022-01-23 08:00:00,0.0,0.0,2.5597856,63.148205,169.05153,0.2169597,1.4198645
2022-01-23 09:00:00,0.0,0.0,2.5266826,63.76432,167.92705,0.3305822,1.4054414
2022-01-23 10:00:00,0.0,0.0,2.4148345,64.923,166.70273,0.39364463,1.3927169
2022-01-23 11:00:00,0.0,0.0,2.349042,66.06204,166.01588,0.40036517,1.3704787
2022-01-23 12:00:00,0.0,0.0,2.3215625,67.14294,165.38477,0.37090978,1.3546095
2022-01-23 13:00:00,0.0,0.0,2.365544,67.9326,165.19844,0.30909887,1.3466632
2022-01-23 14:00:00,0.0,0.0,2.5084295,68.27112,165.51695,0.22936195,1.3592441
2022-01-23 15:00:00,0.0,0.0,2.7386115,68.148575,166.90236,0.14601369,1.3621455
2022-01-23 16:00:00,0.0,0.0,3.0284808,67.577545,169.43065,0.08272542,1.3837508
2022-01-23 17:00:00,0.0,0.0,3.3490472,66.67239,172.62082,0.045660608,1.4073023
2022-01-23 18:00:00,0.0,0.0,3.6182024,65.61563,175.62022,0.038240522,1.4393084
2022-01-23 19:00:00,0.0,0.0,3.749429,64.75303,177.89581,0.040878493,1.4612274
2022-01-23 20:00:00,0.0,0.0,3.686581,64.28092,178.51897,0.04178702,1.4645368
2022-01-23 21:00:00,0.0,0.0,3.5297759,64.05407,177.2364,0.03943632,1.4529452
2022-01-23 22:00:00,0.0,0.0,3.351661,63.799763,177.54944,0.033450402,1.4291822
2022-01-23 23:00:00,0.0,0.0,3.1388714,63.66594,176.7242,0.027811512,1.3844146
2022-01-24 00:00:00,0.0,0.0,2.9360898,63.533844,175.82556,0.022760415,1.3614188
2022-01-24 01:00:00,0.0,0.0,2.765214,63.429695,175.12262,0.020629015,1.3418201
2022-01-24 02:00:00,0.0,0.0,2.6532042,63.27556,174.82977,0.020262918,1.3300046
2022-01-24 03:00:00,0.0,0.0,2.576853,63.204277,173.945,0.021250589,1.3366933
2022-01-24 04:00:00,0.0,0.0,2.5918732,63.113396,173.95093,0.02731049,1.3531512
2022-01-24 05:00:00,0.0,0.0,2.768976,62.85502,173.91565,0.049957123,1.3819242
2022-01-24 06:00:00,0.0,0.0,3.1068447,62.55216,174.86357,0.103005506,1.4203482
2022-01-24 07:00:00,0.0,0.0,3.5009954,62.4436,175.73856,0.21370725,1.4468277
2022-01-24 08:00:00,0.0,0.0,3.638969,62.63914,174.94482,0.39904052,1.460163
2022-01-24 09:00:00,0.0,0.0,3.4565523,63.453552,174.08875,0.5908692,1.4640336
2022-01-24 10:00:00,0.0,0.0,3.1389666,64.8373,172.08533,0.65665656,1.453559
2022-01-24 11:00:00,0.0,0.0,2.9429855,66.16934,171.23097,0.64599144,1.4399611
2022-01-24 12:00:00,0.0,0.0,2.8968668,67.31539,170.35854,0.5927466,1.4176075
2022-01-24 13:00:00,0.0,0.0,2.9773088,68.11028,170.20386,0.49864036,1.4208211
2022-01-24 14:00:00,0.0,0.0,3.220318,68.41054,170.86063,0.39351168,1.4406452
2022-01-24 15:00:00,0.0,0.0,3.5949566,68.21688,172.3519,0.26937973,1.4733458
2022-01-24 16:00:00,0.0,0.0,4.05666,67.43989,174.874,0.16196176,1.5070939
2022-01-24 17:00:00,0.0,0.0,4.5156736,66.38168,178.2906,0.092794895,1.5470682
2022-01-24 18:00:00,0.0,0.0,4.7637863,65.158485,181.501,0.07924235,1.5850309
2022-01-24 19:00:00,0.0,0.0,4.7876997,64.38145,183.43735,0.07704381,1.6058401
2022-01-24 20:00:00,0.0,0.0,4.639541,63.937737,184.96808,0.073717415,1.6136192
